0,Speed,0
	行    50: @@@ User Speed is :( faf2 ) , 6 ,(cm/s)
	行    84: @@@ User Speed is :( faf2 ) , 8 ,(cm/s)
	行   118: @@@ User Speed is :( faf2 ) , 22 ,(cm/s)
	行   164: @@@ User Speed is :( faf2 ) , 16 ,(cm/s)
	行   197: @@@ User Speed is :( faf2 ) , 6 ,(cm/s)
	行   235: @@@ User Speed is :( faf2 ) , 26 ,(cm/s)
	行   270: @@@ User Speed is :( faf2 ) , 18 ,(cm/s)
	行   348: @@@ User Speed is :( faf2 ) , 26 ,(cm/s)
	行   381: @@@ User Speed is :( faf2 ) , 4 ,(cm/s)
	行   416: @@@ User Speed is :( faf2 ) , 43 ,(cm/s)
	行   449: @@@ User Speed is :( faf2 ) , 23 ,(cm/s)
	行   482: @@@ User Speed is :( faf2 ) , 58 ,(cm/s)
	行   551: @@@ User Speed is :( faf2 ) , 24 ,(cm/s)
	行   587: @@@ User Speed is :( faf2 ) , 64 ,(cm/s)
	行   624: @@@ User Speed is :( faf2 ) , 29 ,(cm/s)
	行   661: @@@ User Speed is :( faf2 ) , 39 ,(cm/s)
	行   688: @@@ User Speed is :( faf2 ) , 22 ,(cm/s)
	行   725: @@@ User Speed is :( faf2 ) , 31 ,(cm/s)
	行   762: @@@ User Speed is :( faf2 ) , 3 ,(cm/s)
	行   797: @@@ User Speed is :( faf2 ) , 8 ,(cm/s)
	行   832: @@@ User Speed is :( faf2 ) , 18 ,(cm/s)
	行   915: @@@ User Speed is :( faf2 ) , 55 ,(cm/s)
	行   948: @@@ User Speed is :( faf2 ) , 15 ,(cm/s)
	行   985: @@@ User Speed is :( faf2 ) , 22 ,(cm/s)
	行  1021: @@@ User Speed is :( faf2 ) , 33 ,(cm/s)
	行  1058: @@@ User Speed is :( faf2 ) , 36 ,(cm/s)
	行  1095: @@@ User Speed is :( faf2 ) , 24 ,(cm/s)
	行  1131: @@@ User Speed is :( faf2 ) , 37 ,(cm/s)
	行  1176: @@@ User Speed is :( faf2 ) , 41 ,(cm/s)
	行  1212: @@@ User Speed is :( faf2 ) , 43 ,(cm/s)
	行  1248: @@@ User Speed is :( faf2 ) , 37 ,(cm/s)
	行  1283: @@@ User Speed is :( faf2 ) , 18 ,(cm/s)
	行  1317: @@@ User Speed is :( faf2 ) , 19 ,(cm/s)
	行  1354: @@@ User Speed is :( faf2 ) , 31 ,(cm/s)
	行  1390: @@@ User Speed is :( faf2 ) , 50 ,(cm/s)
	行  1416: @@@ User Speed is :( faf2 ) , 29 ,(cm/s)
	行  1451: @@@ User Speed is :( faf2 ) , 30 ,(cm/s)
	行  1485: @@@ User Speed is :( faf2 ) , 33 ,(cm/s)
	行  1519: @@@ User Speed is :( faf2 ) , 47 ,(cm/s)
